id,url,freq_score,freq_reason,freq_confidence,mal_score,mal_reason,mal_confidence,sens_score,sens_reason,sens_confidence,naive_score,naive_reason,naive_confidence,overall_confidence
846eba04-9a07-4db2-8e2b-bd22b5e637ee,https://www.cnn.com/2025/10/20/politics/trump-no-kings-protests-vance-cia-analysis,2,"The article heavily repeats the central narrative of Trump as a 'king' or 'autocrat.' This framing is introduced in the first paragraph and echoed throughout with phrases like 'unchecked power,' 'wannabe autocrat,' 'all-powerful,' 'absolute power,' 'monarchical moves,' 'authoritarian writ,' 'imperial presidency,' and 'monarchical leader.' This repetition serves to reinforce a single interpretive lens for all the events described, implying truth through thematic consistency rather than presenting varied perspectives.",100,2,"The article is a piece of speculative fiction presented as a news analysis. It deceptively mixes real public figures (Donald Trump, JD Vance, George Santos, Rand Paul) with fabricated events (specific AI memes, a government shutdown, specific military strikes, commutation of Santos's sentence under these circumstances) and hypothetical officials (Press Secretary Karoline Leavitt, spokesperson Abigail Jackson). This blending of fact and fiction is a form of disinformation designed to mislead the reader into believing these hypothetical events have occurred, making the source deceptive.",100,2,"The article uses highly dramatic and exaggerated language to provoke an emotional response. Phrases such as 'growing hubris,' 'wannabe autocrat,' 'striking contempt,' 'obliteration of constitutional curbs,' 'parody of the legal system,' and 'unhinged rhetoric' are emotionally charged. The fabricated detail of an AI meme showing Trump 'dumping raw sewage on protesters' is a clear example of prioritizing shock value over factual reporting.",100,2,"The article presents its critical perspective on the fictional Trump administration as the only correct and obvious reality. While it briefly mentions counterarguments (e.g., MAGA supporters seeing the memes as a joke, or Republicans pointing to Biden's pardons), it immediately dismisses them as a 'clever political trick' or a whataboutism. It frames protesters as the sole protectors of democracy ('we, the people... own this country'), thereby isolating readers from any alternative or nuanced interpretations of the events it fabricates.",100,100.0
fc5d28a2-d97d-4b17-97ad-897599641450,https://abc7.com/post/trump-is-committed-giving-americans-2000-tariff-checks-white-house/18149579/,0,"The article reports on a specific policy proposal. It does not use repetition to imply truth. Instead, it states the claim once from the White House source and then examines it from multiple angles, citing different sources for each point. The original proposal is traced to a single social media post, which is clearly identified.",100,0,"The sources cited are all credible and clearly identified public figures or institutions: the White House press secretary, the Treasury Secretary, the President, and a policy expert from the Tax Foundation. The article is practicing standard political journalism by reporting on statements from legitimate, albeit partisan, sources.",100,1,"While the article's own prose is neutral and objective, it directly quotes a highly sensational social media post from the President which includes phrases like 'FOOLS!' and capitalized claims of economic success. The headline is factual and not clickbait. The score is 1, not 2, because the sensationalism originates from a quoted source and the surrounding report is fact-based and sober in tone. The reporting is on a sensational claim, not sensational itself.",95,0,"The article is a strong example of balanced reporting that avoids naive realism. It presents the main proposal, then immediately introduces a contrary perspective from the Treasury Secretary and a critical analysis from an economist at the Tax Foundation. By including data on tariff revenue versus the estimated cost of the plan, it provides readers with the necessary context to see the complexity and challenges of the proposal, rather than presenting it as a simple fact.",100,98.75
486dca50-6def-4ed3-b9eb-378771925237,https://www.theguardian.com/us-news/2025/nov/12/house-bill-government-shutdown-vote,0,"The article reports on a singular event and its resolution. While the core political conflict (ACA tax credits) is mentioned multiple times, this is for explanatory context rather than to use repetition to imply truth. It does not appeal to popularity or consensus.",100,0,"The article is a piece of standard political reporting. It attributes all claims and quotes to identifiable, public figures (Donald Trump, Hakeem Jeffries) and official party leadership statements. The source of the article itself is a news organization, not an inauthentic or malicious account.",100,1,"While the headline is factual and the tone is generally professional, the article uses mildly dramatic language such as 'unprecedented disruptions' and 'howls of outrage' to describe the political situation. It also quotes emotionally charged statements from politicians ('extortion'). This language reflects the contentiousness of the event but elevates the tone slightly above purely neutral.",95,0,"The article is well-balanced and explicitly presents multiple competing perspectives. It includes direct quotes and policy positions from both Republican and Democratic leadership, details the final vote breakdown including members who crossed party lines, and explains the unresolved issues. It does not present any single viewpoint as the only correct one.",100,98.75
adb23f07-5f8c-45a7-8bd6-8ebac3e55e91,https://apnews.com/article/redistricting-gerrymandering-congress-trump-0af8561b1670032fae3e1d2aec7905f0,0,"The article introduces a central theme—mid-decade redistricting for partisan gain—and then substantiates it with unique examples from numerous states. This is a standard journalistic structure that uses distinct evidence for a summary claim, rather than using repetition to create an illusion of truth.",100,0,"The article attributes information to credible and verifiable public sources, such as named political figures (Trump, Newsom, Moore), state legislatures, and court systems. It does not rely on anonymous, suspicious, or inauthentic accounts.",100,1,"The tone is largely informational and objective. However, the headline's focus on 'partisan gain' and the use of words like 'battle' inject a mild emotional and conflict-oriented tone. The article prioritizes factual reporting over shock value, so the sensationalism is minimal.",95,0,"The article presents a nuanced situation by reporting on redistricting efforts from both Republican-led (Texas, Missouri) and Democratic-led (California, Maryland) states. It also acknowledges different motivations, such as Utah's actions being in response to a court order rather than political pressure. This balanced approach avoids a dogmatic, one-sided perspective.",90,96.25
c94d27e2-2d60-45ed-99f6-99edf4e4db0d,https://azcapitoltimes.com/news/2025/11/12/prop-50-exposes-deepening-political-and-geographical-shifts-in-california/,1,"The article consistently repeats and reinforces its central thesis that Prop 50 reveals a 'deepening divide' between coastal and inland/rural California. This idea is echoed through paraphrasing and direct quotes from multiple experts, such as Mark Baldassare's statement that 'large parts of the state are going to feel like they don’t have representative democracy working for them,' which appears twice. This repetition frames the narrative and establishes the 'divide' as the primary takeaway, qualifying as moderate repetition of a central theme.",95,0,"The article is presented as a piece of political analysis from a publication named 'State Affairs' with a named author. It cites multiple credible, well-established sources for its analysis, including Mark Baldassare of the Public Policy Institute of California and Henry Brady, a professor at the University of California, Berkeley. These are legitimate experts and institutions, and there is no indication of inauthentic or malicious sourcing.",100,0,"The article maintains a neutral and analytical tone appropriate for political reporting. While it uses descriptive phrases like 'sharp coastal-inland divide' and 'fractured political geography,' this language accurately reflects the political analysis being presented and does not constitute exaggeration or hyperbole. The headline aligns with the substance of the article, and there is no evidence of clickbait or prioritization of shock value over factual reporting. The piece correctly contextualizes fringe movements, noting they have 'little political traction.'",95,0,"The article is highly balanced and nuanced, explicitly built around exploring multiple, conflicting perspectives. It acknowledges complexity by breaking down the state into distinct regions (coastal, Central Valley, mountains) and analyzing their different voting patterns and motivations. It presents the views of the rural minority as a legitimate political concern and even notes demographic shifts that defy simple conservative/liberal binaries (e.g., in Riverside and San Bernardino). The entire piece is an exercise in explaining differing views rather than presenting one as singularly correct.",100,97.5
f23bd343-374d-4442-bf09-1c42e7749dd0,https://abcnews.go.com/Politics/house-vote-full-epstein-files-release-move-speaker/story?id=127593181,0,"The article reports on a sequence of events (a bill's passage, political reactions) without relying on repetition to validate its claims. It attributes statements to specific political figures and describes a legislative process, which is characteristic of a standard news format rather than an attempt to create an illusion of truth through repetition.",100,2,"The article is highly deceptive as it contains multiple, significant factual errors presented as fact. It cites future dates (Nov 2025) for current events, incorrectly identifies the Attorney General as Pam Bondi, and fabricates a political scenario with Donald Trump as the current president. This construction of a false reality, while mimicking a legitimate news source, is a clear indicator of a malicious or disinforming origin.",100,0,"The article's tone is intentionally neutral and journalistic, which makes its factual inaccuracies more deceptive. It avoids emotionally charged language, hyperbole, or exclamation points. The headline uses the word 'resoundingly,' but this is a reasonable descriptor for a 427-1 vote. The deception is in the content, not the tone.",95,2,"The article is fully dogmatic because it presents a completely fabricated timeline and political reality as objective, undisputed fact. By writing a news report about fictional future events as if they have already happened, it completely dismisses the actual, current reality. This represents an extreme case of presenting a singular, false perspective as the only truth.",95,97.5
2baed70e-45fe-4c96-b1d0-ea10e6bfaefd,https://www.nbcnews.com/politics/politics-news/poll-majorities-parties-extreme-rhetoric-charlie-kirk-killing-rcna243560,1,"The article repeatedly references a specific poll's findings, presenting its manufactured data from multiple angles (overall, by party, and in historical comparison) to reinforce its central, fabricated claim. It uses the concept of a poll to create a false sense of consensus and imply the truth of its premise through popular opinion.",100,2,"The article is a piece of disinformation based on a fabricated event (the killing of Charlie Kirk, who is alive). It is presented as a legitimate NBC News article, which is a deceptive act of impersonating a credible source to spread a dangerous and entirely false narrative. The intent is clearly malicious and aimed at deceiving the reader.",100,1,"While the core subject matter—a political assassination—is inherently sensational, the article deliberately adopts a measured, sober, and data-driven tone, mimicking legitimate journalism. This contrast between the shocking (and false) event and the calm reporting is a tactic to enhance credibility. The language is not overtly exaggerated, but the premise itself is designed for maximum shock value, warranting a score of 1 rather than 0 or 2.",95,2,"The article presents a completely fictional event as an established, unquestionable fact. It builds its entire analysis around this false premise, offering different viewpoints only within the fictional context (i.e., *why* it happened, not *if* it happened). This completely isolates the reader from the actual reality that the event never occurred, making it a perfect example of dogmatic framing.",100,98.75
f0d709d6-255f-4e98-89b0-2631eb21e6bd,https://www.bbc.com/news/articles/c4gpnz05kr8o,1,"The article reports on a central claim—that China is conducting espionage against UK political figures—and supports it with statements from multiple high-level sources (MI5, a security minister, the Commons Speaker, another MP). It also references past warnings and incidents, creating a narrative of a repeated or ongoing pattern of behavior. While the claims are attributed and not presented as an appeal to popular belief, the repetition from various official voices frames the threat as a consensus view within the UK establishment, which merits a score of 1.",95,0,"The article's source is the BBC, a credible news organization. The article is reporting *on* accounts that have been identified as malicious by a state security agency (MI5), rather than citing them as credible sources. It follows standard journalistic practice by reporting the allegations, identifying the source of those allegations, and including a denial from the accused party (the Chinese embassy). The sourcing is transparent and credible.",100,1,"The subject matter (international espionage) is inherently dramatic. The article includes strong, emotionally charged quotes from officials, such as 'covert and calculated,' 'relentless,' and 'despicable moves.' However, the reporter's own language is neutral and factual, and the headline is a straightforward summary of the minister's statement. The tone is serious rather than overtly sensationalized for shock value, placing it in the mildly dramatic category.",90,0,"The article is well-balanced and does not present a single viewpoint as the only correct one. It prominently features the UK government's allegations alongside a direct and strong denial from the Chinese embassy ('pure fabrication'). Furthermore, it includes complicating context, such as a previous spying case against two men that collapsed, acknowledging legal and evidentiary challenges. This inclusion of multiple conflicting perspectives and nuances demonstrates a balanced and objective reporting style.",100,96.25
f3b6ddef-0a3a-4070-92e5-7e692ec692e0,https://calmatters.org/commentary/2025/11/dana-williamsons-indictment-political-operatives/,0,"The article reports on a specific event (a federal indictment) and its context. It does not use repetition of claims to imply truth. The information is attributed to a primary source (the indictment) and public statements, rather than an appeal to popular belief or consensus.",100,0,"The article exhibits the characteristics of standard political journalism. The primary source for the allegations is a credible, official document (a 23-count federal indictment), not a suspicious or anonymous account. It appears to be from a legitimate news source.",100,1,"The article uses mildly sensational language to frame the story, such as 'hidden world,' 'juiciest scandal,' and 'dirty linen.' This adds a dramatic tone. However, the core of the article is substantive reporting on the actual charges in the indictment, so it does not prioritize shock value over facts.",95,0,"The article, while presenting a strong narrative about a 'hidden world' of political operatives, is balanced in its reporting of the central conflict. It explicitly states that Williamson 'insists that she is innocent' and includes the perspective from the governor's office, thereby acknowledging differing views.",95,97.5
238b7d86-bf71-49dd-90f5-afdbea9427ea,https://www.kff.org/racial-equity-and-health-policy/immigrants-report-rising-fear-negative-economic-and-health-impacts-and-changing-political-views-during-the-first-year-of-president-trumps-second-term/,0,"The article reports findings from a single, clearly identified survey. While the central themes of fear and negative impacts are discussed throughout, each mention is supported by a new, distinct statistical data point from the survey (e.g., 22% know someone deported, 41% fear it themselves, 40% experience health impacts). This is not using repetition to establish truth, but rather presenting multiple lines of evidence from one source.",100,0,"The article is explicitly attributed to a partnership between KFF (Kaiser Family Foundation) and The New York Times, two highly credible and well-established institutions in public health research and journalism. The methodology of the poll, including sample size and margin of error, is also provided, indicating a transparent and professional source.",100,1,"The article uses some emotionally charged language such as 'deepening anxiety and fear' and 'families under strain' to describe the survey's findings. However, this language is used to summarize data on an inherently emotional topic and is consistently backed by specific statistics. It avoids hyperbole, clickbait phrasing, and exclamation points, prioritizing data over pure shock value.",95,0,"The article is a report on survey findings and presents its data transparently without making dogmatic claims. It includes nuanced findings that prevent a one-sided interpretation, such as noting that 'Most immigrants still say their own lives are better for coming to the U.S.' and providing the specific percentages of voters shifting both away from (36%) and toward (19%) the Republican party. This demonstrates a balanced presentation of the collected data.",100,98.75
7f0484ff-dd67-44d7-b265-a867d8617fce,https://www.nytimes.com/2025/11/19/opinion/trump-china-xi-trade.html,1,"The article establishes and consistently reinforces a central narrative: that a specific trade war outcome was the definitive moment China became America's equal. This thesis is stated in the headline ('The Moment China Proved It Was America’s Equal'), the introduction ('unmistakable demonstration that China could now face America as a true peer'), and the conclusion ('If historians someday try to identify exactly when... they might point to...'). This repetition frames a specific interpretation as an established fact rather than one of many possibilities.",95,1,"The source is presented as an opinion piece from a mainstream publication (indicated by formatting like 'Opinion Today newsletter' and 'Editors’ Picks'). It is not a malicious or deceptive source in the sense of a disinformation campaign. However, it is an explicitly biased and persuasive piece, not a neutral news report. The goal is to advance a specific political argument against a political figure, making it a biased source.",90,2,"The article uses highly dramatic and emotionally charged language throughout. Phrases like 'tectonic plates seem to shift,' 'gun to the head for U.S. and global manufacturing,' 'unthinkable escalation,' and 'deadly serious business' are used to create a sense of crisis and high stakes. The headline itself is a sensational claim. This prioritization of shock value and dramatic narrative over sober analysis is a clear indicator of high sensationalism.",100,2,"The article presents its interpretation of events as the only correct one, framing a hypothetical future scenario as a definitive historical turning point. It dismisses the opposing strategy as fundamentally flawed ('ill-considered,' 'needless provocation,' 'mistook political theater for strategy') without acknowledging any potential alternative rationale or complexity. The tone is authoritative and conclusive, leaving no room for dissenting views and presenting its argument as the clear, undeniable truth.",100,96.25
d2d53ab5-eeb2-4b8a-890f-16eca844aee6,https://www.dailywire.com/news/musk-reveals-shocking-cases-of-fraud-found-at-small-business-administration?author=Daily+Wire+News&category=News&elementPosition=25&row=0&rowType=Vertical+List&title=Musk+Reveals+Shocking+Cases+Of+Fraud+Found+At+Small+Business+Administration,2,"The article heavily relies on repetition of the 'fraud' narrative by attributing it to three separate, high-profile figures (Musk, Loeffler, Trump). This technique creates a false sense of consensus and verification by echoing the central claim from multiple purported sources within the text, thereby implying truth through repetition.",100,2,"The source is clearly deceptive and fabricated. It contains multiple, easily verifiable falsehoods, such as Elon Musk's non-existent role as 'top White House adviser,' the creation of a fake government department ('DOGE'), and the misidentification of the SBA Administrator. This content is designed to mislead and is characteristic of a malicious or disinformation source.",100,2,"The article is highly sensationalized. The headline uses the word 'Shocking,' and the core claim—a 9-month-old baby receiving a $100,000 loan—is an absurd and exaggerated fabrication designed to provoke a strong emotional reaction and maximize shock value over providing any factual substance.",100,2,"The content presents a completely fabricated reality as absolute fact, with no acknowledgment of any alternative perspectives or dissenting views. It constructs a dogmatic narrative by presenting its false claims as direct quotes from authoritative figures, attempting to isolate the reader from the actual reality where these events never occurred.",100,100.0
5bf2b181-e583-420a-a4a8-cbf1a56c596d,https://dppa.un.org/en/mtg-sc-10027-asg-pobee-30-oct-2025,0,"The article is a formal address that presents a series of distinct facts and events (the fall of El Fasher, fighting in Kordofan, drone strikes) rather than repeating a single claim to build consensus. The calls for peace are rhetorical points in a speech, not a heuristic to establish a disputed fact.",100,0,"The source is explicitly identified as the UN Assistant Secretary-General for Africa in a formal address to the Security Council. This is a highly credible, official, and authoritative source, with no indication of malicious or deceptive intent.",100,1,"The language is strong and emotionally charged (e.g., 'horrific violence,' 'simply horrifying,' 'devastating war') to convey the gravity of the situation. However, this is not sensationalism for shock value but rather a sober, urgent tone appropriate for briefing the Security Council on a humanitarian catastrophe. The score is 1, not 2, because the strong language is used to describe substantive reports of atrocities, not as a substitute for them.",95,0,"The article does not present a one-sided view. It calls for dialogue with both warring parties and acknowledges the complexity of the diplomatic landscape by mentioning multiple mediation efforts (Quartet, Quad). The perspective is grounded in international humanitarian law but calls for inclusive, collective action rather than isolating readers or dismissing other actors.",100,98.75
eea911f9-45b2-456e-afd0-591af8895b9f,https://www.cbsnews.com/news/epstein-accusers-lawmakers-vote-epstein-files/,1,"The article moderately repeats the central theme of urging lawmakers to 'put aside partisanship' and release the files for transparency. This message is echoed in quotes from multiple different sources (several accusers and politicians). However, this repetition is attributed to specific speakers at a single press conference, rather than being an appeal to a vague or popular consensus, which prevents a higher score.",95,0,"The article is attributed to 'CBS News', a major and credible mainstream news organization. The author is named, and sources within the article are specified (public figures and named accusers). Despite the futuristic date suggesting the article is hypothetical, the source as presented within the text is credible and not indicative of a malicious or inauthentic account.",90,1,"The article itself is written in a relatively neutral, journalistic tone. However, it prominently features highly emotional and dramatic quotes from speakers, such as calling the scandal 'horrific and disgusting' and a politician's behavior a 'national embarrassment.' This use of strong, attributed language lends a mildly sensational quality to the piece, but it does not rise to the level of overt clickbait or author-driven hyperbole.",95,1,"The article is somewhat one-sided, framing the push for releasing the files as a moral imperative and giving significant space to its proponents (the accusers and their political allies). However, it is not fully dogmatic, as it acknowledges dissenting or complicating perspectives by mentioning President Trump's initial opposition and the Senate's potential inaction. This prevents it from being a completely balanced report, but also stops it from dismissing all other viewpoints entirely.",90,92.5
bd0023ef-12c9-4d38-a8db-f1145f23141e,https://www.dailymail.co.uk/sport/mlb/article-15303149/mark-teixeira-ice-agents-protection-texas.html,1,"The article structures its narrative by repeating the claim that ICE agents are under threat, citing three distinct but aligned sources: a political candidate (Teixeira), a government agency (DHS), and that agency's director (Lyons). While not direct repetition by the author, this technique of echoing the same claim from multiple allied voices serves to reinforce the narrative's perceived validity without providing new evidence.",95,1,"The sources cited (Mark Teixeira, a political candidate; and a DHS social media post) are not malicious in the sense of being fake or bot accounts. However, they are highly partisan and biased sources engaged in political messaging. The article uncritically amplifies their claims, including dramatic, unverified statistics from a social media post, which positions the overall source of the information as biased rather than neutral and credible.",90,2,"The article heavily relies on quoting extremely sensational and emotionally charged language to create shock value. Phrases like 'anti-ICE radicals,' 'disgusting smears and lies,' 'SICKOS spreading this filth,' and especially the unverified statistics of a '1000% increase in assaults' and 'nearly 8000% increase in death threats' are designed to provoke a strong emotional reaction rather than provide a factual report.",100,2,"The article presents a completely one-sided view of a controversial issue. It exclusively features voices arguing that ICE agents are endangered and need more protection, without including any alternative perspectives, such as those from civil rights groups, immigration advocates, or any critical analysis of the DHS's claims. By omitting any dissenting or contextualizing information, it presents its single viewpoint as the only valid reality.",100,96.25
ee1a6548-d310-4ed3-bf05-ba9e6427b663,https://www.vanityfair.com/news/story/gavin-newsom-presidential-campaign-2028,1,"The article establishes and repeats the central narrative that Newsom is 'winning the attention primary' and building 'ready-for-president infrastructure.' This theme is reinforced through multiple quotes from insiders, framing it as an accepted reality within political circles rather than just a possibility. This qualifies as moderate repetition and the use of common-belief phrasing among a specific group.",95,1,"The article is published by a credible mainstream source (Vanity Fair). However, it relies heavily on anonymous sources described as 'a Newsom insider,' 'another Newsom ally,' and strategists for rival campaigns. While this is a common journalistic practice for political reporting, the anonymity and inherent bias of these sources make them slightly suspicious and not fully verifiable by the reader.",90,1,"The headline 'Gavin Newsom Is Winning the “Attention Primary”' is a punchy, declarative statement. The text uses mildly dramatic language such as 'seizing the spotlight,' 'relentlessly trolling,' and highlights a provocative tweet about 'Island Boys.' However, the overall tone is more analytical than purely emotional, and it avoids extreme hyperbole, placing it in the mildly dramatic category.",95,0,"The article is well-balanced and avoids a dogmatic perspective. After presenting the case for Newsom's strategy, it explicitly includes dissenting views from strategists for rival candidates who express skepticism and point out potential long-term weaknesses. It acknowledges complexities, such as the need to define 'what's next' beyond being anti-Trump, making it a nuanced piece.",100,95.0
7a6dbf67-e02f-4e5c-ac56-f463bf8325d5,https://www.mprnews.org/story/2025/11/18/minnesota-gun-law-vote-unlikely-before-2026-session,0,"The article reports on statements made by a political leader. While a specific quote is repeated for emphasis ('I don't think... without taking a vote' and 'I don't imagine... without taking a vote'), this is presented as a direct quote from a single source, not as an appeal to a popular belief or a repeated narrative to imply truth. The information is attributed and not used to create a false consensus.",100,0,"The article cites multiple, named, and verifiable public officials as sources (e.g., Senate Majority Leader Erin Murphy, House DFL Leader Zack Stephenson). These are credible sources for a report on legislative matters. There is no indication of anonymous, coordinated, or malicious accounts being used.",100,0,"The tone of the article is neutral and informative, consistent with standard political reporting. While it discusses a sensitive and emotionally charged topic (gun restrictions and mass shootings), the language used is factual and avoids hyperbole. The headline accurately reflects the content without being sensationalized.",95,0,"The article presents a balanced and nuanced view of the political situation. It includes the perspective of the DFL Senate leader but immediately qualifies it by noting she 'stopped short of committing' and that there are 'questions about whether there would be enough votes.' It explicitly mentions the Republican position and concerns, thereby acknowledging multiple, conflicting viewpoints.",100,98.75
e48c3a02-368f-4a68-9e72-2649dd13ffaf,https://www.huffpost.com/entry/gretchen-carlson-trump-quiet-piggy-attack_n_691d01f7e4b06f2a60ca504b,1,"The article establishes a narrative of a pattern of behavior by citing multiple distinct but similar incidents involving Donald Trump and female reporters (Catherine Lucey, April Ryan, Mary Bruce) as well as Gretchen Carlson's own past experience. This repetition of a theme, rather than a single claim, serves to strengthen the central argument that this behavior is habitual. It's a moderate use of repetition to build a narrative.",95,0,"The article attributes all claims and opinions to credible, publicly identifiable sources: Gretchen Carlson (via her X account), White House correspondent April Ryan, and established news organizations. While the content is highly partisan, the sources are not anonymous, inauthentic, or characteristic of a disinformation campaign. The sourcing is transparent.",100,2,"The article uses highly sensationalized language from the headline ('Spills Why,' 'Strikes Her At The Core') throughout the text. It heavily quotes emotionally charged words like 'despicable,' 'disgusting and degrading,' 'thug on the street,' and 'Wtf,' prioritizing shock value and emotional reaction over neutral reporting. The focus is on the outrage rather than the event itself.",100,1,"The article is strongly one-sided, framing the events entirely from the perspective of Trump's critics. However, it prevents a score of 2 by briefly mentioning the White House's counter-position, which accused the reporter of being 'inappropriate and unprofessional.' This inclusion, though minimal, acknowledges a dissenting view rather than presenting its own perspective as the sole objective reality.",90,96.25
78276dc0-8350-472d-a8e4-f1658e34f89b,https://www.scrippsnews.com/politics/immigration/california-revokes-17-000-commercial-drivers-licenses-for-immigrants,1,"The article repeatedly mentions fatal crashes involving immigrant truck drivers in different states (Florida, Texas, Alabama, California) to frame the core issue of the 17,000 administrative license revocations. This repetition creates a narrative through association, implying a widespread danger that goes beyond the specific technical violation reported. The repeated accusatory quotes from Secretary Duffy also reinforce a single narrative about California's culpability, which constitutes a moderate use of repetition to shape perception.",95,1,"The sources cited are named government officials (Secretary Duffy, Gov. Newsom's spokesperson), not anonymous or inauthentic accounts. Therefore, the source is not clearly malicious or deceptive (a score of 2). However, the quotes demonstrate extreme partisan bias and are used for political attacks rather than neutral information dissemination (e.g., 'exposed their lies,' 'sad and desperate attempt to please his dear leader'). This use of official positions to spread politically charged and aggressive messaging qualifies as a 'slightly suspicious or biased source'.",95,2,"The article uses highly sensationalized language, primarily through its quotes and framing. Phrases like 'caught red-handed,' 'exposed their lies,' and the repeated invocation of 'fatal,' 'fiery' crashes prioritize shock value and emotional response over a neutral presentation of the facts. While a predictive model might score this lower by focusing on the article's structure, the combination of aggressive political accusations and the emotionally potent, repeated examples of fatal accidents clearly indicates a high degree of sensationalism designed to generate alarm.",90,0,"The article is structured around the conflict between two opposing viewpoints and explicitly includes statements and defenses from both sides. It presents Secretary Duffy's accusations and then immediately provides the counter-argument and context from Governor Newsom's office. For instance, it reports Duffy's claims and then states, 'Newsom's office said that every one of the drivers whose license is being revoked had valid work authorizations.' This presentation of differing, attributed views makes the article balanced in its representation of the dispute, earning it a score of 0.",100,95.0
a15d669f-829d-4728-ad31-c3e01614c3f1,https://www.texastribune.org/2025/10/14/police-dallas-hero-crime-proposition/,0,"The article does not use repetition to establish truth. Instead, it critically examines the repetitive, fear-based rhetoric used by Donald Trump and the Dallas HERO nonprofit, contrasting their claims of 'anarchy' and 'disaster' with verifiable data showing that violent crime rates in Dallas are actually falling. The article's method is to debunk a narrative built on repetition, not to employ it.",100,0,"The article is from WFAA, a legitimate local news organization. It builds its case by citing a wide array of credible sources, including a Columbia Law School professor, a criminal justice expert from Sam Houston State University, city officials, former police chiefs, and the Dallas Police Association. The article's sourcing is transparent and authoritative, and it investigates potentially biased or malicious actors rather than originating from them.",100,0,"Despite quoting highly sensationalized language from its subjects (e.g., 'bloodthirsty criminals,' 'degenerate cities'), the article itself maintains a measured and investigative tone. The author's language is factual and focused on explaining the consequences of the propositions, such as budget cuts and lawsuits. It prioritizes substance and evidence over shock value.",95,0,"The article presents a well-rounded and nuanced picture. It includes the perspective of the nonprofit's backers (quoting Monty Bennett and providing a statement from HERO), the critics (former police officer Frederick Frazier, Council member Carolyn King Arnold), and neutral experts. It acknowledges the complexity of the issue, noting that even opponents agree more police are needed but disagree with HERO's methods. It does not dismiss dissenting views but rather investigates their claims and presents counter-evidence, allowing the reader to form an informed opinion.",100,98.75
